DSCR,LLCR,PLCR,Leverage,GDP_Growth,Inflation,Construction_Progress,Contractor_Score,Country_Rating,Default
1.4701502921814156,2.0196248913041983,1.4563831395517335,50.241324931615424,9.65919898849671,9.640719179637534,74.22942548009384,48.54769430888101,3,0
1.0148786508140446,3.1743003145862843,1.6049873149397382,88.62581186595295,6.907271558620595,14.577464104872986,88.6310231104674,61.40428141324139,9,1
2.3053126583267454,1.196069022396827,1.9012677198049404,24.725178267867534,4.891344431229964,11.186835927795642,21.412161921408405,67.638449001368,9,1
1.768335486227123,1.9458710134918311,2.003866645361192,56.30906960664165,3.66710575376627,13.91645259931541,87.99361197359532,76.45373045371097,5,1
1.0684841166585135,2.6184738771260117,4.402464231364551,32.55552774085473,7.991523180667521,11.670968816398478,63.421772897286814,84.87802953539126,3,1
1.8893892022447945,3.3721694945168905,3.2448911531300997,87.9473581786821,-0.6584071757076808,9.284037564493605,21.439944178032157,57.63650980147793,2,1
0.8756547464534805,1.9562575087962097,3.0935636454974658,27.931245330922494,2.015218187273156,3.688327167908824,48.47876698237408,75.22328608676173,8,1
2.8005048845733205,2.8776741293110275,1.4590754874768699,48.25207016531139,4.290849540497529,10.333599126495184,24.47742641365881,40.54276671479634,6,1
1.3693159595200373,3.6579332447085613,4.44055877339774,71.65194893842244,1.1678571380423666,9.727313923438698,73.03130999799126,95.2853670379735,7,1
2.2575490255787605,2.847589564546914,3.891257212833935,69.31880996192118,1.41229681135402,9.43456838640173,78.29813209761546,56.81411644947025,1,0
1.4857643673967043,1.6988784242609012,1.2706734476000063,49.59100458257526,-0.045729987468734024,7.8570021518353705,19.521686824551907,81.06649953835068,1,0
1.9441496465911838,1.073202344669614,3.8313403889190747,44.25669175669027,3.46347725026804,8.40119245584986,55.55258674251799,31.423875731752435,2,0
2.0027626145552153,3.6102966217027896,3.1741528693705843,47.83286649870094,7.75861792022674,5.682195379653457,83.31625504233254,44.36310000333649,3,0
1.2066798021561596,1.0638082325511613,1.326901382987113,38.49933842110475,-1.9770743299053075,8.270377696992245,94.25467373958969,64.09577810265046,1,0
2.933086181082029,3.624105018052598,2.833202566114626,34.373305709475986,9.016495581301621,3.7657826794986953,56.2166080067593,91.47767274126426,5,0
2.505292211394452,2.586811402081636,2.938785148520188,53.8127788291223,5.336314806223445,12.272441563045275,95.52513012502664,66.9078604965474,3,1
2.866897671441216,3.8172030955386886,1.663098160653103,38.79736292473251,7.349098190200452,3.6008773657819093,58.212007341042685,95.09093376057153,1,0
2.7686201709408276,3.3963497073209963,4.782792588001129,40.12231654280751,3.342860389450175,2.18952805845253,45.47714451399172,63.865782760795746,8,0
2.1153799533843873,3.9938023316000124,4.399901485922648,65.972924443219,6.692750521360953,7.107444369000203,86.3382815697606,64.3314367715165,6,0
2.8281233170508573,2.0521354463551305,3.6760893493164333,87.79761321899245,-4.756994039907992,10.216304153084867,54.368443941228016,38.38227519503723,9,1
0.9946835045142229,3.3015648667933806,2.849182244002429,62.254604039156256,7.275706371693028,7.128035549069579,52.471225950807074,86.18593709065539,3,1
1.2311622973221195,2.2057927408277265,2.647062166338034,25.388562694547637,-4.397917113719502,4.874557847318321,54.128124046884544,47.287578872694375,9,0
0.8995000356031838,2.4396268609117264,3.6038938686038167,25.290852969784687,8.348700645442937,8.81439657446617,86.21065016827708,92.97287425606206,9,1
1.5157267276791817,2.8825163896551103,3.181727477627622,86.59962545918961,9.87944120857965,5.858032695770799,84.8747387519247,93.75769542312773,1,1
1.6550900373168607,3.621031342559016,1.2490924235275425,40.810355321513356,-0.5889880673483328,14.060147661772863,46.31679931961901,96.03170783119047,3,1
1.396967869902571,3.9522504075978855,3.0500105950813268,26.44468902577328,-1.845221655713095,13.917031954450009,39.99698738834725,66.4161342372163,6,1
2.6232225201342447,3.3048202415935544,4.225614468931358,61.93312110052671,6.48045045787061,8.033205479609336,54.27352216352163,77.3965649348551,8,0
1.5848573187258965,2.253300346502001,2.8369595103878322,63.655414480318626,-1.2046048861962015,5.590375916255619,61.549525876339814,84.49611160431644,4,0
1.418055921312238,2.2640710068312107,1.2078263102170737,65.39533740830817,7.9834357475830515,11.319853795392948,31.450348956519726,39.17102330553259,5,1
1.9939313829481469,3.2127469047666746,4.145112797536132,38.71814195002789,-3.4573611176378494,1.513981208762933,81.45595762440315,72.06700364982481,9,0
1.1100332949444778,1.716331437304907,1.8054551285438976,21.057747895013254,-3.1106720543096262,7.646766084611118,53.78344891591806,32.40085309123182,6,1
2.5648333576588875,1.331422339394184,2.034483339552155,87.55107586181303,9.687273326509233,5.70852751978467,40.064099357796366,64.82962583721081,7,1
0.9640114160954959,2.0638664729223297,1.6588254137291836,37.562513198377175,5.10758347405007,13.887502391435765,19.613889366759153,40.83898771341592,7,1
2.971151260521138,1.861716974962245,2.32086025948599,67.32184016367833,7.7033083664342925,1.1680423818175556,31.496064436324623,42.80460481734593,4,0
2.4989384924526465,1.8889243613679703,4.02700602275454,69.46409089150967,-0.1350593397272295,8.739408260056887,95.43530545803853,55.55332966848211,4,0
1.2371744993751794,1.7008232531497298,3.0775434380157494,62.700519195564,5.147256242809066,11.369290134932765,37.458971813757394,60.27060167015521,4,1
0.8121486576719253,1.1262795689090856,1.8195250966028502,41.903517594955375,3.9136274096289583,7.790251825336577,25.19733604303318,73.62206971725311,5,1
2.594015142600635,1.0536218042002414,4.511320312608163,38.97673776348461,4.0472518018442045,2.1956424222781035,51.460551248949386,35.2099892906961,5,0
2.3550861564647576,3.9631671692080945,4.518327419806116,61.836779789189215,5.237986893065823,14.61445946039063,37.63789690242238,65.25842328662112,8,1
2.4038157696901723,2.283319401207587,4.482313700184028,80.6266943528184,3.630387596936478,8.252146039265371,13.164332524407474,42.78375911771708,9,1
2.4967947627090807,2.152979941479045,1.9551848455261571,86.27136102463768,1.4359355395399893,9.59860742046616,39.08306955514755,70.17826225222194,2,1
0.9628982338149988,3.0389418480792094,2.8049573767239524,27.413406308263035,-0.8611595842917978,4.3125369579051025,58.96977615455217,74.61832285828285,7,1
1.5886246027973998,1.6547616635951925,4.9399586245635,30.83800288184039,6.52871996369803,7.768973191495253,59.654113481797026,68.96964795869977,1,0
1.0549119309552855,3.849883551850676,4.088049905239961,86.13153811481557,-1.605913549952207,7.008092887416506,42.090302905919984,81.68068573348154,1,1
2.6988275369263057,3.359035043246656,1.1086696849022393,71.55746598343548,5.385314592316213,2.048541788027772,50.25724806273406,53.492647096863095,4,1
2.1712558790206273,1.2682330069367787,1.2608183650419682,81.80956773808411,-1.5000076602601005,2.486244949664541,96.89661264112898,83.55746141431916,7,1
1.5279756546758283,2.252742327354785,2.855725507249331,34.18428438947402,4.379952549316808,12.724615274662844,43.961362950728045,60.293695719573556,2,1
0.9398283706292521,3.637354922686494,4.636880823446241,61.13101097765813,6.206174006935434,4.3574793308922635,33.24041319339847,63.89291488258178,2,1
1.484161107774457,3.834196066874231,3.154807191810857,69.07977160922316,-1.719291666401912,3.729415800980828,31.912033966008412,75.367148908275,1,0
1.5154033084588436,2.402204533749609,2.991250032137161,67.60783198128809,-4.1008504870803755,8.06876031750195,51.19881514337207,31.285086879945677,2,0
2.4051335923437414,2.840234167632123,1.4218947998265223,48.57061836066887,-3.035393855087389,11.76245983907518,78.35681338452497,75.77959549941738,7,1
2.202626436981469,1.5011018382762256,3.627120418897176,21.077642418391594,4.089954509065382,1.8672512601058309,28.538936576962588,73.30096043504807,9,0
2.7518680336679187,3.9735058784109296,4.2884126424009015,60.80482397629842,7.741696093386032,9.075310874935582,73.83665144266912,51.68929817272959,6,0
1.8388728353562886,1.6950151041503303,2.5216800300302493,37.71710774257261,-4.325047681468634,2.668946199768027,11.903484101447466,36.00559994296427,2,0
1.0631073410642637,3.828195322405377,4.10244740370131,51.51779723000232,6.012268885624694,1.5104547115586584,47.703968018555145,36.36548149391288,9,1
2.369138531890589,2.9489399469771054,4.857906615603246,87.03067105586722,0.11977968925078208,1.7384153302710434,79.82785586825082,94.625662288966,7,1
2.4737271069571745,2.8232103846365773,1.8150658365107564,47.93247223497043,2.177925548792838,12.678297514918178,40.48596601969883,78.24955248580861,1,1
2.034809834652892,2.538065533049526,3.093318524778965,78.78611246650988,8.932893247683484,2.651614770792862,60.73633913008595,38.89718296395183,9,1
2.4961277959000343,1.6920094351532762,2.148551832338302,33.19784240244758,-0.020427428962317862,1.6321191017720873,28.448130954331972,54.97062185162345,2,0
1.8863503120016598,1.5295840960165248,4.171417676135357,67.07223486175201,1.9800540090922905,7.130598420000772,76.7795852013555,71.47380957311175,4,0
1.950012224640387,1.661458627210526,3.31037346352463,88.39048681072605,-4.794763778589783,12.815908607188348,14.705119294188366,88.49001935634541,9,1
1.7405902403888094,1.5593147864327634,3.538329670201215,27.132517061105574,-3.7760191999274246,4.6737172708502275,86.72883803879503,33.0562650099106,4,0
0.8559220788370094,3.33875342070026,4.191656638463576,20.58239595590344,-1.1211261329782394,6.903976645362829,27.837674777950134,46.56431920290062,3,1
1.0373611393852697,2.0503757775001903,2.5838818906498195,50.350795484283005,-4.582216387683884,1.5589154558925171,88.69582285374976,92.2824293206766,1,1
0.8691442085108154,1.173528029690189,4.660360273628173,26.483783813595704,4.470629890723764,7.287099197888262,41.72763171704656,30.641588512867155,7,1
2.200102904780317,3.907307890422434,3.13211546898456,72.3869044773362,1.3959753520243376,9.086583128919871,75.04152170270379,44.097937195572115,6,1
1.4915831583679187,3.651357654890277,1.631819291341392,84.01840646939912,3.2221780409203298,8.992698752530027,38.73027680075696,97.13169231810761,4,1
1.9188555205623463,3.783256849585639,3.78359647267521,50.38146808961312,-2.380292211555057,5.653973690441112,91.53205041111828,72.93812925655197,6,0
2.796646242637405,3.9847234679393058,4.173045401753018,38.10981495088087,-0.5610195584507585,5.417464529283897,21.397341296653693,48.31699566462545,6,0
1.348442904127525,1.521685747658462,2.2670467082701067,50.40823233046268,4.9573671227908775,2.4927306651123704,26.066781034533882,34.689376607709335,4,0
1.7028424306783854,2.188726056707976,4.428717027995011,70.64134724950007,9.479540854455998,6.135176489047757,54.37271126429221,31.97339383130555,6,1
2.4622125047947074,3.274715427112274,4.624573019063066,20.63379131062597,-4.243748395966862,2.3929253642215054,17.374459513433152,47.13215557458491,8,0
1.3033559640815695,3.088061854161377,2.1076179495112357,61.2617792639288,8.35576481282899,11.732343225968723,27.638216623158574,91.70400737122372,3,1
0.9693558016233447,1.4616877190195652,4.934085890860889,62.930417942116534,3.6532180196681274,14.527840168474603,94.93897439908129,59.113955800825664,4,1
1.43745319641029,3.447499374971853,1.5628461121950337,64.63817728271549,3.4587935013343554,14.581042393333897,97.88406950330985,80.42333584161952,1,1
1.1546868319588097,1.673321715509982,1.8080626736099599,36.941545598661406,2.5041780281164048,13.110995391255514,43.86333963973797,94.27995247659705,4,1
2.845334835153661,1.6714528444678693,1.7368993569521045,69.98369063646888,-3.959088711437249,9.411090090754668,93.0957418912542,58.56283231219716,9,0
2.5778648350417175,2.610923268680241,4.575958840031482,26.39740404322435,-3.65184722395759,10.81211976141432,59.03422081060886,43.3894159726178,8,1
2.193488264322932,2.7788198045251096,3.6171702092998474,33.94892355267606,4.013680084886291,4.992881237525797,34.27682192863904,66.19825515998437,4,0
2.717213298412979,2.7402586235134336,1.6084171328890915,81.42290326581374,0.11437857153337472,9.83078588241669,73.21588489725389,93.5658580941898,7,1
2.568078569178052,1.2744605121932646,2.761293673473396,71.71062055085964,8.75902099866521,7.379093692158285,69.30116259173715,86.30620898963905,3,1
1.210454129549279,3.632382587891141,3.461192100279208,20.96218878079417,1.0988580603920841,7.748242756877055,99.021278719786,34.60808903542076,9,0
2.763629796677951,1.7968001277661183,1.3338563399575332,37.386338225886014,-2.850778119460384,11.608871845252212,33.8542558668355,78.48009600543072,4,1
1.9865529322144317,1.3885447638484125,4.529665473629355,35.00845380952152,5.72078250253054,4.946856978361523,70.48535523955618,70.03282657212677,2,0
2.5763683413609377,3.6662442396069315,4.214414141766141,38.956442962588085,-0.5996986783848524,5.452554563723279,14.682137952650221,93.52242234424978,5,0
2.7714008598316853,3.86695449468926,3.020827094306553,37.32918391959205,2.8820546103383977,13.944985075800913,20.228143482704745,38.57369917952081,2,1
1.4996076449381006,3.586382851796352,4.868506461036682,24.3768407019992,5.46749178257755,1.7871401279136114,10.352653745598394,67.38252792432596,6,0
1.0421142339608889,3.428548224174634,2.671043917100399,52.12583616177742,8.503961668031057,7.798880177786765,99.95146129537058,91.56238854583246,1,1
1.3014573575922719,2.965725941917065,4.936441276145992,71.29134323503156,6.882867922025142,13.779211205710064,82.204632743273,58.70166507192201,6,1
1.739637134977764,2.6525721118274177,3.6716799952145083,62.47122073022055,5.145416018090861,9.545082109454198,80.80507132601868,63.739644241300695,4,0
2.5996324850294847,1.2609602797342303,3.538685093015766,67.10101680186558,5.194497735927154,8.64969903896985,55.87534677593617,34.93224743668708,3,0
2.6936072831639555,2.2253596392120962,1.66381958118314,25.680442497536742,9.188869660481298,4.496418509210973,37.0060374614896,49.47005483142376,2,0
0.8152946871686196,2.118065551036942,4.527711033218576,86.60434971237511,-0.5626385375519591,5.805856846902276,23.613785601640835,52.71546544182631,7,1
1.9236440656706448,1.7792613512809785,2.7099587516824606,78.69442836901175,-4.983318587057189,12.928677821265701,35.62072649618173,96.15857141214208,9,1
1.7183042069273138,3.170260341065755,1.6489336231299174,76.35632229469638,-0.92068160902702,8.829053844758414,43.83740997362252,49.78671523788113,3,1
1.2886371830356067,2.487627205236312,1.0504300799030362,77.60886635292373,-1.7316293055988403,8.206390712594917,78.06790872822647,62.26081146887564,6,1
1.0637038081341021,1.2431386477229438,3.2390227345535303,85.2897355692933,4.927518776709972,2.394115989560405,58.56956100128372,76.99130964949958,9,1
1.5427533770879815,1.660549605849434,3.1095984884907053,58.09777762795884,4.505673996482935,1.2243941903717237,16.97352638999344,41.35283606855142,2,0
2.8744013486075426,3.0497762909787878,3.8774144894766343,34.019741250733816,3.9019207405708567,14.491592641618688,11.622610806302102,64.05096709993121,7,1
1.5110464504456615,1.2283925784709004,4.561032212071209,63.17485254967788,-4.756348351858194,6.277806342015783,19.209896158065682,81.69773276331352,5,0
1.9413393678354056,3.553620742146306,1.317626338572118,72.00170455675573,5.931670816759713,9.44498286939306,46.94488423276414,90.67986491189461,5,1
2.3466417095693917,2.485439581041923,3.9259859613614494,71.65421753478178,-0.14704381271762745,2.11601102462199,93.98736253441164,73.83814922636986,7,1
1.599985125234447,2.441759731979944,1.7496477763903289,56.50143169168161,4.975839835099466,10.563600000122651,67.36622330882994,76.83374607218636,9,1
2.9379205819861136,2.777223353978553,4.432708212628656,24.792110353350463,3.3486764275323004,14.055933921883453,82.16433098879637,38.83984308091983,4,1
2.917384048872645,3.4740428977754476,4.276254055446625,45.97790569010895,0.1409638814186076,9.059313541963876,51.97371350540937,96.2043548072443,9,0
1.3539210508158013,2.043427623706579,3.1631750199421775,84.45366259243501,-2.9813559934383838,2.765614513255748,42.54994748755385,39.280185423913764,9,1
1.8939467129632481,3.0340484576771907,3.840971194493246,60.91142368301982,-3.583716535092786,9.144101384628675,19.756033544496045,84.22710560272589,4,0
1.4619322815968934,2.697195891987373,2.2574004527349936,57.68323602789994,7.472774996683354,11.728860983465133,88.83397199675845,48.53714252448232,3,1
1.426649087630429,1.801084810508264,2.8846715957312585,38.81974600675355,8.77596313122337,6.689831512036261,80.48440261251126,95.3515200590876,2,0
0.8811512841799722,3.635889959065474,4.286547590841886,45.79142439416052,4.746820701464493,13.31772847118055,25.13062878379526,80.39716775586356,9,1
2.1410415347557734,3.3922780648207844,2.8370607886928556,82.67422624072185,-3.4484882770927494,10.081561347003102,56.103450748863445,82.76695990848583,2,1
1.9058938511034955,2.9753555039752766,2.431193061301767,66.6524133268785,1.0304082533236105,13.589484856048834,53.86373271291204,45.334142114191835,6,1
0.9132532527499766,3.5517451872827257,2.9768497890011996,75.11709187266331,5.934088001577358,9.729074357462721,66.25823974178758,61.01279836446126,5,1
1.4130222213205452,3.601882602879407,4.312997009748873,51.80417961473586,6.697313260151022,2.8380316080675394,95.1568204592135,73.24692362125005,5,0
2.7981849491266386,3.1250889301451044,2.340832189483491,64.11730536193105,-3.226720665633671,5.335683955472648,62.179429758623165,83.89815327446206,4,0
1.3270361594673394,3.511039985091016,1.6950463725429752,37.386852612024526,-4.999539217319263,3.8251292755343966,58.619554010075674,37.277156313867266,6,0
1.118768718600691,3.092414385007851,3.848056081323123,69.38225811984404,5.682055688209076,13.723570968036071,14.529063964119755,97.36557215181699,5,1
1.8767960726106387,3.0404223152809013,4.303912850832328,49.93209335923361,0.3489426397930844,11.645600942024757,15.661672841622154,92.31544693881892,4,1
2.9684309990433215,2.855834134645553,1.4025499140941333,50.97818603703219,-1.182780025726096,10.469577164740084,26.861211219411,48.924401334690906,9,1
1.332521597325301,3.258149918672924,1.959496451023779,65.4525627203817,-4.806537953157118,5.213528474842704,12.922369452257346,87.59321701226324,6,0
2.278698204292933,1.475815315879221,1.5678879590439756,85.53964350282486,3.1044911014224947,3.576626808702989,76.90176060130112,66.28267461278764,3,1
2.475563153723179,3.6426122775967853,2.3917656463286665,24.480444262603463,7.767261031389726,11.590315231844766,75.09972735945668,62.32645370934131,6,1
1.3228025967832795,3.615530583235696,2.8014039156216506,77.73202661429053,9.364474694088818,7.638211242307115,22.245061098847863,52.01038740679838,1,1
2.402075966946091,1.0877418491036774,3.995305347853226,40.46681772885351,3.4861742591993377,4.161053730108808,85.24710107157529,70.66780106421147,5,0
1.6091228919823573,3.477450251694288,3.6045903395266965,51.07436181544645,2.716919916098412,9.63270769431385,23.930743136150078,81.09223823925184,6,0
2.191072827305875,1.3866096024203356,3.4837142699137247,21.53393301425063,-3.7241542176613835,1.5646739299383277,37.1058028297623,58.76530334739308,8,0
2.1937653636739682,2.0053565627774255,2.4094997864386176,41.073225448401914,3.2330920231389957,5.566383557795549,32.407920924522855,74.04534351058044,9,0
1.9787043049644688,3.2305247688748233,4.365790212339039,55.18418698410913,0.6996861844809192,7.559797924275885,43.5076388715743,78.95190448087126,3,0
0.9986374941196983,1.4822796881449247,2.8851486695926583,23.93232541432073,4.107029213253654,3.0714166775316816,32.91973893009657,79.77852719107001,2,1
2.6376654902963237,3.4539010723571866,4.916419752060618,54.37670105682156,0.8308952181482008,14.785162686271754,54.00558337946069,33.63762686918262,4,1
1.505716142937819,3.496402533873226,3.5365685531829474,84.89774402008992,-1.3955131482444987,3.9273631042545993,46.66670932192169,90.18234639795469,8,1
1.2103407228796794,2.5224032012825086,1.505058966258011,27.377525267546368,-3.5755208715743523,2.824943820605718,98.79125417013938,62.07773203355335,8,0
0.8897053114204807,1.0191576151505006,3.704710248301736,73.5108509652853,-0.2762233311665643,3.8494882344165493,15.03337151154031,48.369125718735006,3,1
2.099964475014132,1.8611143995247383,2.300416061726796,48.67697373631948,-3.5503274856837157,11.76685586423614,22.796323874861645,46.92351552357771,4,1
2.2906415960530215,2.850780755127227,3.7453087867443897,65.86216001670365,-2.346545737640241,6.9570792298057995,14.754330451774223,63.81098789907653,3,0
0.8364932236412835,3.9435585340822703,1.278564592649623,38.21656185896606,9.81004237869319,8.915823156535533,66.32570754841382,92.07820776282715,2,1
1.9266047282584182,2.8954405810500052,1.6995257487038375,31.16445837789508,1.6615533535992792,1.2941281978090504,14.905834967234762,56.484330717785284,4,0
1.2982907054354635,1.7794107431924795,4.422949035623145,31.232382998985848,2.9780764975752483,1.4820383200264038,85.27957636385109,82.48080227484803,6,0
2.2193801389007897,2.902017109298834,1.9087182280940596,24.934436195020126,8.104277931058231,7.2415576975782265,56.074476761373504,36.7773111691053,5,0
1.1836061438109813,2.6199561391475665,4.348164500971761,32.99526934308701,9.933533507360316,12.43317340482273,57.43068621233803,63.32396915057432,3,1
2.3200630238254254,3.3395361854534307,2.1171043538176417,66.49535694922778,3.740716740170223,13.393344301905913,60.543505694097476,99.4180298274915,2,1
1.6508177618611826,1.3209419164808751,3.5715276402348306,81.71834282904555,7.187107315662574,2.213891946338963,25.373233567558966,83.9306461954636,9,1
2.860805975220816,3.283083707506084,3.776602294039324,76.98879799138132,-0.0958846349498712,8.53708342941432,27.79212728030388,44.73699419084291,1,1
1.1025460771211852,2.6237997360283307,3.0506190125802117,67.95940169121388,-0.4138406382906332,13.785215607909787,38.69355905857042,65.10090315885375,9,1
1.5503459723105688,3.888976011576984,2.221242706786925,27.730230438777188,1.0405558149184033,6.431618561570409,63.41467742396663,46.35373345539966,1,0
1.049641746729296,2.025616498116058,1.8505775054843845,40.24312124071649,5.087608940104737,12.61392163999716,28.91059983461931,58.66926490837565,7,1
2.834325960212838,2.8978656794018445,1.1327574182497049,41.68648127257283,5.2328753388264815,2.8717391615921066,20.46985544199351,84.60588166144754,6,0
2.730146577438158,3.7960843165300524,2.2157856049628952,37.49698624783349,-0.2714084802582377,14.095522855349182,97.3105197776589,83.98573707032826,7,1
1.3674715809733424,1.3075291839720378,3.612651162125132,56.05039617968062,-3.0018511379505695,11.519926445438237,11.978363332866062,45.96702645316696,3,1
2.251964901275194,3.811685461709353,4.753219273793931,57.48876704157708,4.485943846982629,14.178681499016623,82.24276648024194,94.5556322708402,3,1
2.5978888404426748,3.06365716690244,4.484817929052208,44.982018261977714,-3.0751120671685324,10.47264126973509,80.92316346175198,71.47977279353788,1,1
2.0214417855188174,1.2035111773155158,4.06425910614121,44.76524111155052,3.6773876234399516,6.087655047991978,36.74927024605864,56.59470036734102,4,0
1.9652312723832144,1.9028907008404488,4.153789373013195,77.9988918534257,5.401331920844635,14.134536415346114,22.206395440658206,65.13549065466025,2,1
1.3320750399809937,3.1245162659358447,3.659939613903981,75.250499382378,5.509172445916775,4.857934868328499,23.106578203488105,72.35498774064206,8,1
1.0048260891729783,1.202051804406315,2.041147430264012,41.54570821765219,6.30208165989395,5.650415308864256,72.76884555134733,69.19233722920498,3,1
2.773874667497319,2.74651138052882,4.628780122823319,83.96519107112815,8.092891323484968,10.811317852024365,67.85259319775562,64.04835248753247,7,1
2.780919725759327,2.03764917085887,3.682929247623336,86.69705119017543,2.499384879471826,11.714428193355408,80.44711068262481,65.345296286258,7,1
2.1928232060011896,2.8627465533024314,3.24176252392176,42.87197794210286,5.953737842943568,14.011648773888155,94.37330551591943,42.348833729952034,9,1
1.5458655403071417,1.1372261014375384,1.4439578768539243,44.80974641551384,4.287591030487551,3.867233726786933,72.27346269399328,86.89130330132755,6,0
1.568261064147854,3.614610418457129,2.7882221752257017,55.394390739537116,-2.2004009030347618,12.171972493069136,24.02663828962991,67.92322239587108,1,1
